t,pressure
1.3880000000000001,94015.2
1.389,89487.68000000001
1.3900000000000001,93221.44
1.391,96185.28
1.3920000000000001,95616.16
1.393,91971.04000000001
1.3940000000000001,99196.32
1.395,98220.0
1.3960000000000001,93033.44
1.397,89930.72
1.3980000000000001,92008.64
1.399,96707.36
1.4000000000000001,95711.68000000001
1.401,97560.0
1.4020000000000001,92399.68000000001
1.403,91580.64
1.4040000000000001,91488.96
1.405,96996.16
1.4060000000000001,96439.36
1.407,97318.56
1.408,99088.32
1.409,92356.48
1.41,93559.52
1.411,93490.88
1.412,92995.2
1.413,94050.24
1.414,98362.40000000001
1.415,92717.92
1.416,97017.6
1.417,92904.64
1.418,97881.6
1.419,96640.64
1.42,92516.0
1.421,97132.96
1.422,95292.96
1.423,91863.52
1.424,96544.0
1.425,95011.84
1.426,92071.36
1.427,93072.96
1.428,96989.76
1.429,97655.84
1.43,93211.2
1.431,92152.96
1.432,98029.44
1.433,96393.6
1.434,92528.0
1.435,94680.48
1.436,98128.48
1.437,95458.08
1.438,94857.12
1.439,92277.12
1.44,91675.2
1.441,95219.68000000001
1.442,98464.32
1.443,95422.40000000001
1.444,91245.44
1.445,93858.08
1.446,94052.96
1.447,93919.04000000001
1.448,92471.84
1.449,96249.76
1.45,91352.48
1.451,95408.16
1.452,94765.44
1.453,94279.84
1.454,93726.72
1.455,91592.96
1.456,90983.52
1.457,94822.08
1.458,89461.44
1.459,97207.68000000001
1.46,95290.08
1.461,96218.88
1.462,96892.8
1.463,88714.08
1.464,100000.0
1.465,96335.2
1.466,94095.36
1.467,93986.40000000001
1.468,94599.68000000001
1.469,95896.8
1.47,98156.64
1.471,92570.24
1.472,95893.12
1.473,94036.64
1.474,93396.0
1.475,97403.36
1.476,97096.96
1.477,94897.28
1.478,99029.92
1.479,96528.32
1.48,96622.88
1.481,93743.84
1.482,93059.2
1.483,95440.8
1.484,92220.8
1.485,98864.96
1.486,92667.04000000001
1.487,94121.28
1.488,92345.76
1.489,94736.64
1.49,94341.6
1.491,90272.16
1.492,94768.96
1.493,93967.04000000001
1.494,93699.2
1.495,93681.44
1.496,99473.44
1.497,93854.88
1.498,89240.16
1.499,95040.64
1.5,91775.68000000001
1.5010000000000001,98482.72
1.502,96106.08
1.5030000000000001,92928.96
1.504,96972.0
1.5050000000000001,95841.44
1.506,98224.64
1.5070000000000001,92799.04000000001
1.508,100000.0
1.5090000000000001,100000.0
1.51,95460.16
1.5110000000000001,97876.48
1.512,97836.16
1.5130000000000001,100000.0
1.514,94029.28
1.5150000000000001,91604.48
1.516,97898.40000000001
1.5170000000000001,92444.96
1.518,97343.52
1.5190000000000001,93975.36
1.52,91450.08
1.5210000000000001,94354.56
1.522,95860.8
1.5230000000000001,95440.16
1.524,99027.84
1.5250000000000001,94965.12
1.526,96532.96
1.5270000000000001,99585.6
1.528,96361.76
1.5290000000000001,93534.88
1.53,94156.96
1.5310000000000001,91056.32
1.532,92915.04000000001
1.5330000000000001,93960.64
1.534,93517.76
1.5350000000000001,99123.52
1.536,90763.52
1.537,98118.24
1.538,98294.40000000001
1.539,90727.04000000001
1.54,95721.12
1.541,99268.8
1.542,95504.96
1.543,94739.68000000001
1.544,94285.6
1.545,92449.28
1.546,90494.24
1.547,92120.8
1.548,95368.0
1.549,96884.32
1.55,94135.04000000001
1.551,91054.72
1.552,98234.40000000001
1.553,94844.96
1.554,94455.36
1.555,98342.24
1.556,97322.08
1.557,95611.52
1.558,92412.8
1.559,93350.40000000001
1.56,93925.12
1.561,94631.52
1.562,95763.36
1.563,98375.04000000001
1.564,93592.96
1.565,92098.72
1.566,87874.40000000001
1.567,100000.0
1.568,97407.36
1.569,93094.24
1.57,94168.64
1.571,94317.76
1.572,91313.92
1.573,98295.52
1.574,96742.56
1.575,94364.64
1.576,96233.92
1.577,92827.68000000001
1.578,91714.40000000001
1.579,96384.96
1.58,97214.72
1.581,89287.52
1.582,94126.88
1.583,95514.40000000001
1.584,91108.96
1.585,98098.72
1.586,92756.64
1.587,94943.52
1.588,94141.76
1.589,92835.52
1.59,91803.2
1.591,96423.2
1.592,90262.40000000001
1.593,100000.0
1.594,92111.52
1.595,91887.36
1.596,94209.6
1.597,90960.8
1.598,93403.04000000001
1.599,98579.2
1.6,91734.24
1.601,95699.36
1.602,95360.16
1.603,93195.04000000001
1.604,91745.6
1.605,95921.6
1.606,91754.40000000001
1.607,92087.36
1.608,93303.52
1.609,95225.76
1.61,97339.52
1.611,95892.32
1.612,93869.92
1.613,94913.6
1.614,93737.28
1.615,94985.6
1.616,94885.44
1.617,94705.6
1.618,94104.96
1.619,93496.64
1.62,95866.24
1.621,94572.96
1.622,92989.28
1.623,95488.8
1.624,92769.28
1.625,97512.96
1.6260000000000001,93064.64
1.627,96019.52
1.6280000000000001,90717.6
1.629,92218.72
1.6300000000000001,95045.6
1.631,93580.32
1.6320000000000001,91111.52
1.633,89354.08
1.6340000000000001,96224.48
1.635,95411.84
1.6360000000000001,89901.28
1.637,95641.44
1.6380000000000001,94505.6
1.639,95590.56
1.6400000000000001,91195.2
1.641,97707.68000000001
1.6420000000000001,98217.6
1.643,98900.96
1.6440000000000001,95302.08
1.645,95867.04000000001
1.6460000000000001,93885.28
1.647,100000.0
1.6480000000000001,96111.52
1.649,96231.52
1.6500000000000001,96570.40000000001
1.651,96111.04000000001
1.6520000000000001,95294.88
1.653,94524.16
1.6540000000000001,96138.56
1.655,91723.52
1.6560000000000001,98595.36
1.657,93424.0
1.6580000000000001,96477.44
1.659,95265.12
1.6600000000000001,89975.04000000001
1.661,96941.76
1.6620000000000001,96836.0
1.663,97175.84
1.6640000000000001,95467.04000000001
1.665,94123.84
1.666,97268.96
1.667,95515.52
1.668,93791.84
1.669,93024.64
1.67,97910.40000000001
1.671,93138.24
1.672,93628.32
1.673,92491.36
1.674,93153.92
1.675,94207.68000000001
1.676,99704.8
1.677,94268.8
1.678,92323.2
1.679,97775.84
1.68,95668.32
1.681,95165.92
1.682,90338.72
1.683,94884.48
1.684,99723.52
1.685,90558.08
1.686,91287.36
1.687,92040.8
1.688,94290.88
1.689,91724.32
1.69,94950.08
1.691,97268.16
1.692,95140.16
1.693,94454.24
1.694,89159.52
1.695,94570.88
1.696,91544.32
1.697,93638.24
1.698,93384.32
1.699,95728.48
1.7,94472.64
1.701,93363.2
1.702,91866.40000000001
1.703,94381.12
1.704,95773.6
1.705,90872.0
1.706,94659.84
1.707,93847.36
1.708,97357.12
1.709,94223.36
1.71,93661.44
1.711,96036.8
1.712,95982.56
1.713,94110.08
1.714,92758.24
1.715,92626.24
1.716,94131.36
1.717,90029.12
1.718,93654.88
1.719,95863.68000000001
1.72,93472.32
1.721,91962.56
1.722,95294.56
1.723,96597.12
1.724,93004.64
1.725,91368.64
1.726,97386.56
1.727,91142.40000000001
1.728,94092.8
1.729,92851.68000000001
1.73,97785.44
1.731,92348.96
1.732,96247.52
1.733,91621.76
1.734,97522.88
1.735,94602.24
1.736,94844.96
1.737,97234.40000000001
1.738,93479.04000000001
1.739,94447.68000000001
1.74,96629.12
1.741,92372.96
1.742,95195.2
1.743,91788.48
1.744,92243.68000000001
1.745,97617.44
1.746,95517.12
1.747,95638.40000000001
1.748,96396.32
1.749,93791.52
1.75,95785.44
1.7510000000000001,91993.76
1.752,95656.48
1.7530000000000001,94959.2
1.754,97462.72
1.7550000000000001,96149.6
1.756,95400.32
1.7570000000000001,94276.48
1.758,96030.88
1.7590000000000001,94478.40000000001
1.76,97463.52
1.7610000000000001,96818.40000000001
1.762,93704.16
1.7630000000000001,93857.12
1.764,92005.92
1.7650000000000001,92783.84
1.766,94869.92
1.7670000000000001,93593.28
1.768,98498.88
1.7690000000000001,97547.2
1.77,95714.88
1.7710000000000001,93121.44
1.772,92539.2
1.7730000000000001,95806.24
1.774,95801.76
1.7750000000000001,93451.84
1.776,95174.40000000001
1.7770000000000001,97057.76
1.778,94786.24
1.7790000000000001,94333.44
1.78,94454.40000000001
1.7810000000000001,91604.16
1.782,95032.0
1.7830000000000001,94095.52
1.784,95687.04000000001
1.7850000000000001,95128.16
1.786,93308.16
1.7870000000000001,92701.28
1.788,94333.44
1.7890000000000001,93568.32
1.79,98924.96
1.7910000000000001,96560.0
1.792,93950.72
1.793,92387.2
1.794,96412.48
1.795,91134.72
1.796,97041.44
1.797,97255.2
1.798,93024.8
1.799,93453.44
1.8,95451.52
1.801,96499.2
1.802,92910.08
1.803,95108.48
1.804,96085.92
1.805,93026.56
1.806,95988.32
1.807,97069.28
1.808,93444.48
1.809,92880.16
1.81,94065.44
1.811,95111.84
1.812,94308.0
1.813,93108.64
1.814,96569.12
1.815,91241.12
1.816,99782.56
1.817,94814.40000000001
1.818,95458.08
1.819,94535.68000000001
1.82,96144.0
1.821,94206.88
1.822,93221.28
1.823,96819.52
1.824,95142.40000000001
1.825,91799.2
1.826,92699.36
1.827,94437.92
1.828,93707.2
1.829,93754.88
1.83,91443.84
1.831,92044.16
1.832,97014.56
1.833,96750.72
1.834,95790.56
1.835,94557.44
1.836,98913.12
1.837,92398.56
1.838,100000.0
1.839,94215.04000000001
1.84,96468.96
1.841,88272.96
1.842,94135.36
1.843,95914.24
1.844,93405.44
1.845,94138.08
1.846,95744.0
1.847,91827.68000000001
1.848,97757.44
1.849,95259.2
1.85,95121.44
1.851,92730.08
1.852,92885.28
1.853,93003.04000000001
1.854,88798.08
1.855,93609.28
1.856,96635.36
1.857,94721.92
1.858,92623.84
1.859,94802.56
1.86,92698.08
1.861,94571.84
1.862,92164.16
1.863,95972.0
1.864,90991.04000000001
1.865,94891.36
1.866,95813.6
1.867,94224.48
1.868,92376.0
1.869,93404.48
1.87,90556.64
1.871,92968.64
1.872,94761.12
1.873,91094.72
1.874,95349.6
1.875,93804.16
1.8760000000000001,95171.04000000001
1.877,93066.08
1.8780000000000001,99296.96
1.879,97167.84
1.8800000000000001,93065.92
1.881,97302.72
1.8820000000000001,92240.16
1.883,93080.32
1.8840000000000001,96384.48
1.885,95369.92
1.8860000000000001,94983.68000000001
1.887,88425.44
1.8880000000000001,90608.48
1.889,95871.84
1.8900000000000001,89462.24
1.891,92458.24
1.8920000000000001,96498.88
1.893,91883.68000000001
1.8940000000000001,90032.64
1.895,93275.36
1.8960000000000001,93276.8
1.897,94125.44
1.8980000000000001,97693.28
1.899,95019.52
1.9000000000000001,93980.8
1.901,94314.08
1.9020000000000001,96234.72
1.903,95519.36
1.9040000000000001,96458.88
1.905,95013.6
1.9060000000000001,97226.88
1.907,95385.44
1.9080000000000001,96070.24
1.909,93877.6
1.9100000000000001,97110.88
1.911,92472.8
1.9120000000000001,89073.76
1.913,94222.08
1.9140000000000001,96175.36
1.915,94050.56
1.9160000000000001,95079.04000000001
1.917,94041.92
1.9180000000000001,92805.76
1.919,90877.12
1.92,92552.64
1.921,95842.72
1.922,92469.44
1.923,90335.68000000001
1.924,96771.84
1.925,94055.84
1.926,90564.0
1.927,97095.2
1.928,90442.56
1.929,88678.72
1.93,91065.28
1.931,91326.40000000001
1.932,99838.88
1.933,93245.44
1.934,95480.8
1.935,95901.6
1.936,95040.48
1.937,97927.36
1.938,92229.6
1.939,96954.08
1.94,94839.2
1.941,96488.16
1.942,93821.44
1.943,91826.56
1.944,94770.08
1.945,96882.88
1.946,93944.48
1.947,95492.48
1.948,92682.24
1.949,95995.2
1.95,92359.36
1.951,92973.28
1.952,92662.88
1.953,90168.8
1.954,97576.48
1.955,93941.6
1.956,96402.56
1.957,95447.68000000001
1.958,93737.92
1.959,92127.04000000001
1.96,95023.2
1.961,97787.68000000001
1.962,92526.40000000001
1.963,95976.8
1.964,95868.64
1.965,98964.96
1.966,92497.44
1.967,94157.12
1.968,96874.56
1.969,94789.6
1.97,93771.52
1.971,95692.96
1.972,93793.28
1.973,92631.68000000001
1.974,91004.96
1.975,94166.08
1.976,96896.96
1.977,92285.6
1.978,90333.76
1.979,94652.32
1.98,88402.56
1.981,96220.0
1.982,98947.04000000001
1.983,90082.72
1.984,92737.92
1.985,95543.2
1.986,95276.32
1.987,95852.32
1.988,95885.12
1.989,97755.68000000001
1.99,89673.6
1.991,96108.8
1.992,94665.92
1.993,95330.72
1.994,90981.92
1.995,90636.0
1.996,94756.8
1.997,91563.04000000001
1.998,91170.72
1.999,94105.6
2.0,100000.0
2.001,92440.8
2.0020000000000002,90364.32
2.003,90077.28
2.004,92219.52
2.005,100000.0
2.0060000000000002,95555.84
2.007,88523.52
2.008,89297.44
2.009,89146.08
2.0100000000000002,97097.44
2.011,94518.72
2.012,94903.68000000001
2.013,96836.48
2.0140000000000002,91860.64
2.015,92941.44
2.016,94966.88
2.017,98400.8
2.0180000000000002,98608.48
2.019,93758.88
2.02,92225.44
2.021,96476.96
2.0220000000000002,99501.76000000001
2.023,93710.88
2.024,99368.0
2.025,94460.8
2.0260000000000002,95175.36
2.027,93061.92
2.028,93809.28
2.029,93625.12
2.0300000000000002,93914.56
2.031,95494.40000000001
2.032,95923.2
2.033,92687.52
2.0340000000000003,93630.72
2.035,96579.68000000001
2.036,93764.16
2.037,88477.92
2.0380000000000003,90714.24
2.039,96905.44
2.04,96595.04000000001
2.041,94688.96
2.0420000000000003,93281.44
2.043,93939.52
2.044,92947.84
2.045,93137.92
2.0460000000000003,90763.84
2.047,95993.76
2.048,93695.84
2.049,93827.2
2.05,94089.92
2.051,96132.16
2.052,95413.6
2.053,95298.08
2.054,91413.76
2.055,97378.72
2.056,89010.24
2.057,92318.88
2.058,95637.92
2.059,96314.40000000001
2.06,93890.56
2.061,94142.40000000001
2.062,89790.40000000001
2.063,91629.12
2.064,94643.2
2.065,90077.76
2.066,97406.88
2.067,92520.32
2.068,92287.2
2.069,95404.16
2.07,93604.64
2.071,91955.68000000001
2.072,94702.72
2.073,93604.48
2.074,95063.68000000001
2.075,96720.48
2.076,96124.96
2.077,93658.56
2.078,95087.52
2.079,89103.84
2.08,93826.08
2.081,92801.92
2.082,93270.24
2.083,92176.32
2.084,92686.56
2.085,93434.88
2.086,91948.64
2.087,97724.64
2.088,92051.68000000001
2.089,96503.2
2.09,90087.2
2.091,95249.44
2.092,96618.40000000001
2.093,93987.36
2.094,95738.88
2.095,95701.44
2.096,92785.6
2.097,94832.0
2.098,92896.8
2.099,93438.24
2.1,97796.16
2.101,92376.96
2.102,91332.64
2.103,93303.04000000001
2.104,93784.32
2.105,96120.96
2.106,100000.0
2.107,93540.16
2.108,94182.08
2.109,93334.72
2.11,93390.56
2.111,96315.84
2.112,95557.28
2.113,92957.92
2.114,98712.96
2.115,91851.36
2.116,88875.52
2.117,90743.2
2.118,92096.32
2.119,93996.8
2.12,97469.28
2.121,91168.48
2.122,94028.32
2.123,94585.6
2.124,92769.92
2.125,92458.40000000001
2.126,94238.56
2.1270000000000002,100000.0
2.128,92769.76
2.129,94879.84
2.13,90350.40000000001
2.1310000000000002,94267.84
2.132,87607.84
2.133,97510.08
2.134,97077.92
2.1350000000000002,90816.96
2.136,98839.36
2.137,92267.68000000001
2.138,92475.2
2.1390000000000002,93497.12
2.14,90976.16
2.141,89692.16
2.142,90674.24
2.1430000000000002,95000.32
2.144,91391.52
2.145,91660.96
2.146,91915.84
2.1470000000000002,90741.76
2.148,92553.76
2.149,93325.76
2.15,95325.12
2.1510000000000002,90152.0
2.152,93852.8
2.153,93493.44
2.154,92410.08
2.1550000000000002,95847.84
2.156,92255.36
2.157,94625.92
2.158,95430.24
2.1590000000000003,91543.36
2.16,99701.44
2.161,96577.44
2.162,94442.40000000001
2.1630000000000003,91944.48
2.164,97843.84
2.165,92740.16
2.166,96135.84
2.1670000000000003,91516.64
2.168,89495.2
2.169,91718.24
2.17,94300.8
2.1710000000000003,93896.64
2.172,93291.52
2.173,93496.64
2.174,94859.04000000001
2.1750000000000003,91127.84
2.176,93754.08
2.177,89384.8
2.178,93581.92
2.179,91666.08
2.18,93062.56
2.181,93454.56
2.182,97864.64
2.183,96991.52
2.184,92516.48
2.185,89855.2
2.186,93719.52
2.187,97394.40000000001
2.188,89953.6
2.189,94923.36
2.19,91390.40000000001
2.191,92508.32
2.192,95450.08
2.193,98631.84
2.194,92256.0
2.195,94173.44
2.196,96300.96
2.197,96999.84
2.198,96465.92
2.199,95532.16
2.2,95162.88
2.201,94327.84
2.202,93474.88
2.203,93940.32
2.204,92916.16
2.205,91771.04000000001
2.206,98044.8
2.207,92437.12
2.208,93997.92
2.209,93547.84
2.21,92422.88
2.211,95204.48
2.212,90353.12
2.213,93896.48
2.214,93244.8
2.215,95649.28
2.216,97659.2
2.217,97474.88
2.218,91582.24
2.219,91006.56
2.22,95131.2
2.221,94530.24
2.222,92754.88
2.223,97305.44
2.224,92684.16
2.225,98701.92
2.226,98298.24
2.227,95518.24
2.228,93169.6
2.229,93828.16
2.23,92659.84
2.231,92995.68000000001
2.232,96646.88
2.233,95254.08
2.234,97210.24
2.235,91067.04000000001
2.236,94868.16
2.237,93099.36
2.238,90204.64
2.239,90188.8
2.24,95847.04000000001
2.241,96471.04000000001
2.242,98485.12
2.243,90829.76
2.244,92942.24
2.245,95332.48
2.246,94047.04000000001
2.247,95640.8
2.248,95662.56
2.249,94365.76
2.25,91329.28
2.251,95331.84
2.2520000000000002,93547.04000000001
2.253,94889.92
2.254,93346.72
2.255,97168.16
2.2560000000000002,91237.6
2.257,91443.2
2.258,96604.64
2.259,96248.96
2.2600000000000002,96723.84
2.261,95117.76
2.262,91479.04000000001
2.263,94940.64
2.2640000000000002,89439.04000000001
2.265,94162.08
2.266,92825.92
2.267,95127.36
2.2680000000000002,99817.12
2.269,93911.36
2.27,98350.72
2.271,95756.96
2.2720000000000002,90913.28
2.273,94750.24
2.274,94130.40000000001
2.275,89539.84
2.2760000000000002,97943.04000000001
2.277,91775.84
2.278,91970.08
2.279,96780.16
2.2800000000000002,89129.12
2.281,92356.96
2.282,87356.32
2.283,95281.12
2.2840000000000003,97347.36
2.285,91320.64
2.286,94000.48
2.287,94253.6
2.2880000000000003,94306.24
2.289,93760.8
2.29,93615.36
2.291,96244.64
2.2920000000000003,90694.88
2.293,95454.56
2.294,91664.8
2.295,91434.08
2.2960000000000003,94240.32
2.297,93802.88
2.298,92356.16
2.299,95469.6
2.3000000000000003,91291.04000000001
2.301,94919.52
2.302,94420.96
2.303,93318.72
2.3040000000000003,93975.36
2.305,96654.40000000001
2.306,97534.08
2.307,92781.6
2.308,100000.0
2.309,96637.92
2.31,96338.08
2.311,89781.28
2.312,95000.48
2.313,95156.16
2.314,96722.88
2.315,92460.16
2.316,96214.08
2.317,96448.48
2.318,95068.96
2.319,94766.56
2.32,97581.12
2.321,98701.44
2.322,89514.72
2.323,94824.32
2.324,94972.16
2.325,90535.04000000001
2.326,95561.44
2.327,97949.44
2.328,93392.48
2.329,95520.96
2.33,93822.24
2.331,93672.64
2.332,95101.92
2.333,95421.12
2.334,92933.6
2.335,94399.36
2.336,96006.24
2.337,91171.04000000001
2.338,95453.12
2.339,93294.08
2.34,90849.28
2.341,98143.2
2.342,96076.64
2.343,95102.40000000001
2.344,94472.0
2.345,96442.08
2.346,97049.28
2.347,95085.92
2.348,95725.12
2.349,94074.40000000001
2.35,95689.92
2.351,91583.52
2.352,93785.6
2.353,95993.76
2.354,89501.6
2.355,95005.12
2.356,97891.68000000001
2.357,93786.08
2.358,91062.24
2.359,93113.6
2.36,90920.64
2.361,90564.96
2.362,92657.44
2.363,94385.76
2.364,93738.56
2.365,96186.88
2.366,92628.0
2.367,90697.28
2.368,90172.8
2.369,91831.2
2.37,92721.92
2.371,93712.48
2.372,94975.84
2.373,94995.04000000001
2.374,90363.2
2.375,92819.68000000001
2.376,91678.56
2.3770000000000002,95265.44
2.378,90663.52
2.379,98659.36
2.38,93845.6
2.3810000000000002,93135.84
2.382,91808.96
2.383,89043.68000000001
2.384,96730.08
2.3850000000000002,94634.88
2.386,92943.68000000001
2.387,89196.64
2.388,93048.48
2.3890000000000002,92003.36
2.39,91567.36
2.391,94130.08
2.392,93725.6
2.3930000000000002,93107.04000000001
2.394,89142.24
2.395,95051.68000000001
2.396,90244.48
2.3970000000000002,96769.6
2.398,97903.2
2.399,95930.88
2.4,96252.32
2.4010000000000002,95110.40000000001
2.402,96506.40000000001
2.403,94026.88
2.404,93796.48
2.4050000000000002,99470.24
2.406,97133.12
2.407,92926.24
2.408,95423.04000000001
2.4090000000000003,92951.52
2.41,98236.48
